event_id,event_name,event_ts_raw,user_id,email_hash,phone,session_id,utm_source,utm_medium,campaign,device,country,order_id,amount_raw,currency,status,refund_raw,is_bot
6819,PageView,2024-02-04,402.0,aa2da2c4301dced665fd997a2db186e3,,fkxqj9d5dppt,tiktok,email,,android,,,,USD,,,False
6820,pv,01/13/2024 21:44,345.0,5f918be554e7bb7c84c52bfabfdffa7b,4449541201,s104q7z86oyi,email,CPC,WELCOME,Web,AE,,,aed,,,False
6821,page_view,02/07/2024 07:53,,c9e8fee0435c508e26cb79fd6f0ba8b7,,5xo55x2ddwc1,TikTok,organic,spring_sale,Web,Pakistan,,,usd,,,False
6822,AddToCart,2024-05-02T01:32:02Z,327.0,145b360c3a191c632a396aa587be3a1a,,a3lpvoc28v7e,Email,CPC,welcome,web,Pakistan,,,usd,,,False
6823,add_to_cart,2024-06-07 21:16:37,381.0,6b36cc468fe82dbc94663fe1541e70c3,7685168757,f02hyk16wry0,Google,CPC,SPRING_SALE,ios,UAE,,,,,,False
6824,AddToCart,2024-03-27,44.0,91699f0a50accbb3d933246f334663b6,,onumllhkxb4y,TikTok,email,,ANDROID,AE,,,US$,,,False
6825,PAGEVIEW,07/06/2024 18:22,400.0,8393fabe5bc45744074fca908cceddbc,,q2064cw2q81a,tiktok,cpc,BRAND,iOS,Pakistan,,,usd,,,False
6826,pageview,2024-06-07 08:07:32,431.0,,7685998382,,(direct),paid_social,,iOS,,,,US$,,,False
6827,ATC,2024-05-07 05:00:25,282.0,933d362ef7f78fba6d3b3977a3a36f3b,8937783129,wjdy28vegtuf,,paid_social,BRAND,android,Pakistan,,,د.إ,,,False
6828,addtocart,2024-04-03,228.0,6896c1acd5f749ac7be407bb83cec9ef,6599392641,m0fr2np20ai8,TikTok,paid_social,Ramadan2024,android,Sweden,,,USD,,,False
6829,checkout_start,2024-01-16 16:50:22,,c6d26405a3fdc59bee114b2b64854f70,5118528171,2ih2z5t0o00y,email,Email,,ios,uae,,,US$,,,False
6830,page_view,27/04/2024 18:18,405.0,,,k6o7mt1gjwtx,TikTok,paid_social,SPRING_SALE,Web,SE,,,US$,,,False
6831,signup,05/07/2024 08:21,300.0,54c34e2f3da15425c5efaf16c9cd900e,,behujdl0wsjw,Facebook,(none),,iOS,,,,USD,,,False
6832,order_complete,2024/02/07 17:19 +0400,308.0,,0499439140,680nk7vi8naj,(direct),cpc,brand,web,AE,ORD-40650,currency 159.23,currency,PAID,0,False
6833,chargeback,2024-01-01 13:06:06,,8aac3773499b2fc6242b70d4e521bd79,,q5jgjdzn41w0,,CPC,BRAND,Web,Pakistan,ORD-50604,USD -32.77,,PAID,partial,False
6834,pv,2024/01/09 01:30,,2f16186e3a129d571c351a4e3d47a354,0274863868,o5cn4yy0nq2t,Email,referral,WELCOME,ANDROID,,,,US$,,,False
6835,add_to_cart,11/02/2024 23:49,65.0,,7658721742,lxi5q5khg51h,TikTok,organic,ramadan,ANDROID,,,,aed,,,False
6836,BeginCheckout,07/02/2024 20:36,111.0,efdd2a91fbd8f5cff7068fd788c3bf08,1503900735,0f94wzshkm24,tiktok,CPC,,web,,,,aed,,,False
6837,page_view,2024-02-06 20:46:39,13.0,,,j0dpogzxfz1w,unknown,email,SPRING_SALE,Web,,,,aed,,,False
6838,SignUp,2024-02-15T19:15:23Z,96.0,8aac3773499b2fc6242b70d4e521bd79,,9la7ky66kish,newsletter,Email,SPRING_SALE,android,,,,,,,False
6839,page_view,2024-05-01,402.0,aa2da2c4301dced665fd997a2db186e3,,ksi6kajz01ey,TikTok,(none),spring_sale,Web,SE,,,usd,,,False
6840,addtocart,06/06/2024 05:10,356.0,b3c631a421df767bd9b94701e180a1bd,5082925356,14k4wozvjikr,,paid_social,,ANDROID,SE,,,currency,,,False
6841,SignUp,2024-02-19,170.0,c5abdd65ddf25e50b7f4e14eb6b431c7,,c6g3ou899shm,newsletter,referral,ramadan,Web,uae,,,AED,,,False
6842,register,2024-04-05 07:15:39,170.0,1952e2ae65f1f4edcb4ac7b57fb5afc0,,molhj48j6w5d,email,Paid Social,spring_sale,Web,PK,,,aed,,,False
6843,sign_up,19/02/2024 14:44,,542a17de823fef903a706e4ffc5fb559,1750514871,qb9gqqflypdb,fb,paid_social,Ramadan2024,ios,AE,,,,,,False
6844,page_view,11/01/2024 17:58,446.0,37dc03de518143c368a32fe61c76437e,,2o3cttirw7f2,newsletter,email,welcome,ANDROID,Pakistan,,,currency,,,False
6845,page_view,02/10/2024 11:46,439.0,035445b99cc4ab6dc87063ed221a3339,,971co0xulewk,(direct),cpc,BRAND,android,UAE,,,د.إ,,,False
6846,PAGEVIEW,06/16/2024 15:47,,87c86ef2f0645da735ecffaf38918368,,dg324v88dktv,Email,referral,,ios,UAE,,,د.إ,,,False
6847,PageView,24/03/2024 15:22,360.0,63d4c27d3862bacf355df66dd0ee1ca8,,1mynnvm202n4,TikTok,cpc,welcome,android,Pakistan,,,usd,,,False
6848,SignUp,13/06/2024 06:31,,,,uumn633w9cn5,Email,paid_social,ramadan,ANDROID,uae,,,,,,False
6849,pv,2024/06/23 22:21,7.0,42a51eb04ff8d8b8b88e1f8d21ebb771,,l0o2o60mec3n,Facebook,email,Ramadan2024,ios,AE,,,د.إ,,,False
6850,PAGEVIEW,2024-06-14,,03c9c9fe5c3271d0b6c50203632418b9,,cci5xp3umo28,newsletter,organic,WELCOME,ios,Pakistan,,,US$,,,False
6851,add_to_cart,2024-03-14T04:59:48Z,132.0,cad7468a0555cc02f5dfb259d4a28b0b,,utkq40300odj,email,email,,Web,AE,,,د.إ,,,False
6852,AddToCart,01/11/2024 19:29,84.0,a6fe35100f01f245a4f490b4ff33a103,,kjr71a9oqq9c,Email,email,,ios,uae,,,USD,,,False
6853,pv,2024-02-26T23:48:32Z,389.0,9d0239c445937fe30a10663d24a51cf7,9597980333,winrpc7fjiq4,Google,Email,ramadan,ios,,,,AED,,,False
6854,purchase,2024-03-06 12:50:30,327.0,145b360c3a191c632a396aa587be3a1a,,nkfpoaz44jiw,Facebook,email,SPRING_SALE,android,UAE,ORD-86130,36.58,AED,Paid,no,False
6855,PAGEVIEW,,54.0,d5cb29ed5e6dd93e13a9196a6283e5ef,,5tsvhn267p1i,unknown,CPC,,Web,uae,,,,,,False
6856,page_view,02/16/2024 16:38,,e3a12483e385ec1633d5405bc8173941,,pksogk0o1n7r,email,,,Web,SE,,,US$,,,False
6857,pv,09/03/2024 17:22,95.0,fe6e8699b47aced6c8f30f7f94f7ef8d,2516200643,,email,,,ANDROID,PK,,,usd,,,False
6858,pv,2024-03-31T21:42:46Z,404.0,,2971858432,jbwiz39jk6zq,google,,,ANDROID,Pakistan,,,USD,,,False
6859,BeginCheckout,2024-06-02,,e37a0ac01abb84f11be8cf18935320f4,2619298814,iqv1yeb3inui,TikTok,paid_social,WELCOME,Web,,,,aed,,,False
6860,PageView,2024-04-12T01:28:35Z,,511f357e6540910d0de7539006d8ac39,,uo87vwhz9fho,unknown,Email,Ramadan2024,android,UAE,,,US$,,,False
6861,create_account,2024-02-28 04:25:53,116.0,38556fc1975fd616d168a0e5645fa2a3,8178788493,6w0rq2pp3xio,google,email,welcome,android,AE,,,US$,,,False
6862,PageView,2024-05-23 10:44:18,323.0,,,5vxe19j3qrz9,Facebook,cpc,spring_sale,ANDROID,Pakistan,,,AED,,,False
6863,SignUp,2024/06/14 20:02,43.0,0b787166fb731797aa12df366b0ee701,8402555693,n40hpzb1s94n,Google,(none),welcome,web,AE,,,US$,,,False
6864,PageView,2024-02-02T14:52:37Z,,6dee94307591df6c3d78514f4d08b5f5,,4iknyhbt3ptv,email,(none),,web,uae,,,currency,,,False
6865,PageView,01/14/2024 07:46,57.0,24b243ab9ed359578432dab8ebcc0566,3088383313,atyhyh078pct,,referral,spring_sale,web,,,,AED,,,False
6866,SignUp,2024/03/03 11:42 GMT,43.0,45bbfd03729254ab1538866ee38d711d,8402555693,8l0lsg9clf7w,google,paid_social,spring_sale,android,AE,,,AED,,,False
6867,checkout_start,2024-04-06 17:06:27 +0400,,2d8178b6679675e75495fefcb66c0873,4010554129,33sydyyu5lj2,TikTok,CPC,spring_sale,ios,uae,,,usd,,,False
6868,AddToCart,2024-04-13,389.0,,,my5qlbdxixgy,newsletter,organic,Ramadan2024,Web,SE,,,US$,,,False
6869,ATC,21/06/2024 18:42,424.0,cca60d7068fcc43d4487f73682b28cdb,2192944865,kjxueq3xfd0o,Google,cpc,ramadan,android,Sweden,,,usd,,,False
6870,start_checkout,2024-05-30 12:14:04,154.0,36d6dd87b39427308888e6f0328c3618,,y8vzoae7iegh,google,organic,,android,Sweden,,,AED,,,False
6871,pv,2024/02/08 14:43,326.0,a1f4b8b33c0f583aedf367974565ff6a,,aali214rc20d,fb,paid_social,BRAND,ios,,,,US$,,,False
6872,page_view,20/01/2024 19:22,110.0,7083fb885b204829d8779dda61ebe9ba,,8w5rvc53osau,,Paid Social,SPRING_SALE,ANDROID,PK,,,usd,,,False
6873,PageView,2024-05-12T05:19:18Z,316.0,c63af4bc12897b3721a9172bd4e70ef5,,owv74j8qj5mq,tiktok,Email,ramadan,ios,AE,,,aed,,,False
6874,pv,2024-02-11 05:59:25,152.0,9b1c963db6a6440edcc002d3d6079542,1017434266,pmbkbnq5c2ge,email,Email,BRAND,iOS,Pakistan,,,usd,,,False
6875,add-to-cart,04/18/2024 12:05,257.0,ba0f1e186aa405a0726dbe5ad82a3c85,,rew55o3ivf97,google,cpc,,iOS,AE,,,,,,False
6876,pv,06/01/2024 17:22,103.0,f41576fcb4c73a6d9e21fca29fe49294,3430843037,,Google,paid_social,brand,Web,,,,USD,,,False
6877,add_to_cart,2024-04-20,290.0,ea1d6d9641a724b7b6e8fe4ff4e33646,,ffkf954luz5a,Facebook,Paid Social,WELCOME,iOS,uae,,,,,,False
6878,AddToCart,06/26/2024 04:44,92.0,c82249a51c828c4a998f5d7b54e11aa5,2698379860,x495fk54wc9h,(direct),organic,SPRING_SALE,Web,Pakistan,,,AED,,,False
6879,ATC,2024-06-19,,,1017434266,th9abdz2pc5j,Google,CPC,ramadan,web,PK,,,usd,,,False
6880,checkout_start,2024/01/26 23:27,,e60654ba5db285e05127aa8e7e798d2a,6437534118,8vnacicfgfde,Google,cpc,brand,ios,Pakistan,,,USD,,,False
6881,AddToCart,2024-01-25T02:02:57Z,,118e328d87174f7ac86e94d796376167,6580554375,5ehpc91sn9cs,email,CPC,brand,android,PK,,,aed,,,False
6882,page_view,2024-01-15,221.0,,1189747092,onmt5muse4m1,unknown,cpc,spring_sale,ios,uae,,,currency,,,False
6883,add-to-cart,2024-05-14T14:40:50Z,265.0,8e3797a8204a34c8bb070a35018827ca,,mkvmqpt7elnu,tiktok,CPC,BRAND,web,AE,,,AED,,,False
6884,page_view,2024-06-02T22:18:43Z,109.0,5f726459177051401d49fb5d5493bee8,,3irdc48y6w38,,referral,BRAND,ANDROID,SE,,,usd,,,False
6885,start_checkout,2024-03-11 23:57:19,142.0,,3708752834,gbjp6w7jyyrt,Facebook,Paid Social,brand,Web,SE,,,د.إ,,,False
6886,PAGEVIEW,2024-05-03T10:02:38Z,59.0,37889f6e7912bbda09535a42b24089f9,,bcidsfpwdkbk,email,,Ramadan2024,ANDROID,UAE,,,د.إ,,,False
6887,Refund,01/21/2024 23:14,251.0,271d42d3dfc85f3f95a1059ccc951037,,zsy8xgn2ze44,google,organic,WELCOME,ANDROID,PK,ORD-90720,-43.76,aed,CHARGEBACK,1,False
6888,PAGEVIEW,06/25/2024 12:41,71.0,a66be7e32856b71ab58dee8f4304d88a,,aect0pggtdhu,Email,organic,welcome,iOS,UAE,,,currency,,,False
6889,PageView,2024-02-25T08:17:46Z,390.0,ed790fe3b9c7812d23434ba0d8524c64,,,(direct),,welcome,ios,,,,د.إ,,,False
6890,page_view,2024-02-20 05:08:25,232.0,74194f0b5f545ae040bbb266d77f980f,4472541277,cfwrxxwl12kw,google,CPC,,ANDROID,AE,,,USD,,,False
6891,pv,23/05/2024 10:40,130.0,c6d26405a3fdc59bee114b2b64854f70,,2jrw3k8prkq6,Email,email,,ios,,,,currency,,,False
6892,add-to-cart,2024-06-27T22:02:19Z,91.0,0ecee90f0d890ca97734607d1b6b2f90,9714601647,2q44mnoie89a,Email,email,ramadan,ios,Sweden,,,د.إ,,,False
6893,PAGEVIEW,06/05/2024 10:36,84.0,a6fe35100f01f245a4f490b4ff33a103,,5ywmc9g9ez3i,newsletter,organic,welcome,Web,PK,,,USD,,,False
6894,pageview,03/04/2024 18:23,196.0,,,8ywl3366shqn,Facebook,(none),Ramadan2024,Web,AE,,,USD,,,False
6895,pageview,2024-03-30T03:53:21Z,450.0,,1320962149,i1v5om6q5b5s,Email,organic,welcome,iOS,PK,,,,,,False
6896,addtocart,2024-05-22,,,,,unknown,Email,,android,uae,,,currency,,,False
6897,create_account,2024-06-29T03:11:01Z,50.0,d5dcc89b5b7fa98a08f37b1381730574,,0lzt4pp1aoy7,fb,organic,,iOS,,,,aed,,,False
6898,pv,06/15/2024 06:34,46.0,2d6926e75974e0770b03d5235899b9a7,4165691004,n4fr6avvk5x7,Email,paid_social,WELCOME,ANDROID,SE,,,USD,,,False
6899,PAGEVIEW,04/13/2024 13:11,,e8eb87751a05ff82e28521647d3b44c9,7526133358,1cmlx5egwih3,tiktok,organic,Ramadan2024,ios,SE,,,,,,False
6900,PAGEVIEW,2024-01-31,396.0,f98d4cc83ce77dd79093933082b4eca8,,930h6consbuq,Google,,,ANDROID,AE,,,,,,False
6901,AddToCart,2024/04/09 17:08,317.0,de9d0ffeb99d8061f50983378cb48c77,3534108797,4eqhgejb4mfr,email,Paid Social,Ramadan2024,ios,SE,,,د.إ,,,False
6902,PAGEVIEW,2024/05/31 17:19,308.0,8a3f1cd9ec6b96a9263b305228f6ca41,,zu1a7rxg4iv1,google,Paid Social,BRAND,Web,Pakistan,,,usd,,,False
6903,start_checkout,2024-01-30T00:37:10Z,409.0,,,b62a1gfskcsk,facebook,paid_social,Ramadan2024,ANDROID,UAE,,,currency,,,False
6904,pv,2024-02-06 08:40:56,314.0,e3a12483e385ec1633d5405bc8173941,,t20y1l791ub3,(direct),Paid Social,BRAND,web,PK,,,USD,,,False
6905,Refund,2024-06-22T17:24:23Z,50.0,d5dcc89b5b7fa98a08f37b1381730574,,5d4z7pm5t2l1,Google,Email,spring_sale,ios,,ORD-69026,-72.41,currency,refunded,true,False
6906,pageview,20/02/2024 11:41,50.0,d5dcc89b5b7fa98a08f37b1381730574,,gjudxcv4271q,,Paid Social,SPRING_SALE,android,,,,currency,,,False
6907,BeginCheckout,2024/06/02 21:48,22.0,76cbe1cabf0e15d15a99e8e84da05d2b,6319273348,ufy1wn8vfmt7,(direct),paid_social,brand,web,UAE,,,usd,,,False
6908,PAGEVIEW,2024-03-10 01:18:20,5.0,21fda07b099da4ae17b42c77193893ec,1273688424,pb0wh2t6sdod,google,Paid Social,,ANDROID,AE,,,AED,,,False
6909,AddToCart,2024/03/13 23:10,312.0,,,ohy887u61mh0,fb,Email,Ramadan2024,ANDROID,PK,,,US$,,,False
6910,page_view,2024-01-30 23:52:58,103.0,f41576fcb4c73a6d9e21fca29fe49294,,5yiq56td55ca,tiktok,Paid Social,spring_sale,iOS,uae,,,AED,,,False
6911,pv,2024-04-01,,c30605b20fce4bd12266595446bbaf2e,3985357805,qi1bv8om3hyq,email,organic,welcome,web,AE,,,currency,,,False
6912,PageView,2024-02-08,,00c4fa2e5a6250829e748c28d9915147,0326430747,hjdoqhkpozjb,Email,(none),BRAND,web,PK,,,aed,,,False
6913,CHARGEBACK,2024-02-22T12:00:36Z,90.0,f4390dc22ba0a96b66575256313f025d,,4nexdj6syo8c,(direct),referral,spring_sale,web,Sweden,ORD-46899,-5.5,,REFUNDED,partial,False
6914,sign_up,06/26/2024 00:35,206.0,b1e17858df6e34eda0055a1695e0fda2,,awd7ionrvi45,Google,CPC,WELCOME,Web,UAE,,,currency,,,False
6915,PAGEVIEW,2024-05-05T07:23:12Z,259.0,e7058cbf6a80c4324df40071a26cf7ce,9422806243,5xo55x2ddwc1,Facebook,CPC,,android,AE,,,AED,,,False
6916,PageView,2024-03-30,422.0,854a415ec112a048b8f6b6923ec78b63,0135627702,l0o2o60mec3n,Email,email,BRAND,ANDROID,,,,,,,False
6917,page_view,2024-02-29 17:56:20,58.0,,,3xpn1wop225y,,CPC,brand,android,uae,,,usd,,,False
6918,buy,2024-02-29,,38556fc1975fd616d168a0e5645fa2a3,,w0gjcif90ms5,newsletter,,,ios,Pakistan,ORD-74017,130.42,currency,SUCCESS,FALSE,False
6919,pv,29/04/2024 03:35,,e45740918fca9a01f24fd7b7e2daf986,9529102679,rx1mea8lq5yb,newsletter,referral,Ramadan2024,web,uae,,,usd,,,False
6920,ATC,2024-02-03 11:00:25,339.0,,,p3w641tg3suz,newsletter,organic,ramadan,ANDROID,SE,,,د.إ,,,False
6921,PAGEVIEW,2024-05-11T01:55:33Z,,9e154dcc0e2ca55e00bee04e3f252c94,,vi5lzhkmadlo,email,email,spring_sale,web,Pakistan,,,currency,,,False
6922,ATC,2024-05-16T00:04:25Z,,82cb987bc58056827741adb677e2f8d5,,kss2g8d2c0sh,email,cpc,spring_sale,iOS,,,,usd,,,False
6923,page_view,22/01/2024 05:10,109.0,5f726459177051401d49fb5d5493bee8,,vkaiyzff5o3n,facebook,organic,BRAND,iOS,,,,,,,False
6924,Refund,2024-06-29T07:05:02Z,380.0,28bd3fc9ec5f83fa78dcbd3e5b7eb603,9104404771,qifalp6hpgfq,Facebook,cpc,BRAND,android,,ORD-41092,-125.46,د.إ,refunded,,False
6925,checkout_start,06/28/2024 13:42,124.0,,,llmkgpoij6hk,(direct),cpc,ramadan,android,SE,,,,,,False
6926,pv,2024/04/23 04:54,377.0,b87950e91c21b1ad81e64ba1124d44fe,,07oipjpuyh86,TikTok,Email,spring_sale,android,,,,USD,,,False
6927,sign_up,2024-03-08,236.0,4a730edea1f35015592c2d13d0af9225,,5sf4o2sfrtwl,google,cpc,spring_sale,web,SE,,,usd,,,False
6928,signup,2024/03/22 07:22 GMT,107.0,612eaaf30f3960aaa2dd910f976ef0ae,9017499058,3fy0x8er4f30,Google,referral,,ANDROID,SE,,,,,,False
6929,PageView,06/03/2024 11:29,122.0,,,u2nx0kez6u9w,Email,Email,,Web,PK,,,currency,,,False
6930,PageView,06/16/2024 23:59,294.0,d9f39647a24c63bd82ff46a7c99bb5f5,,lsbf8sfmenqd,facebook,(none),brand,web,,,,AED,,,False
6931,add_to_cart,02/08/2024 15:38,375.0,a3ce2377b196522283fc8dac12e4a52d,,e70q0h2mp217,,organic,,ios,Sweden,,,US$,,,False
6932,PAGEVIEW,06/08/2024 12:13,53.0,1fe46ceb95c6ee144a50838e4f73636c,,6gk7y3mnzn24,tiktok,email,BRAND,Web,uae,,,د.إ,,,False
6933,addtocart,2024-06-04 02:29:59,437.0,1d41041b9e58aa2b277481370d9ab644,,,Facebook,paid_social,WELCOME,ANDROID,,,,usd,,,False
6934,buy,2024-05-14,197.0,e37a0ac01abb84f11be8cf18935320f4,2619298814,6d9v9mvud1rg,Google,Paid Social,ramadan,iOS,uae,ORD-41113,173.89,,completed,0,False
6935,PageView,01/21/2024 23:36,220.0,50a5b7ed495be4cd1d2ce96cf89c8fcd,,252wfla4mt33,facebook,Paid Social,WELCOME,iOS,Pakistan,,,USD,,,False
6936,ATC,2024-03-27T19:41:48Z,202.0,,,kp45l37ymmwp,fb,organic,SPRING_SALE,android,Pakistan,,,AED,,,False
6937,pageview,2024-02-25,,,,ysh8pm215dt7,Facebook,Paid Social,BRAND,android,UAE,,,currency,,,False
6938,PAGEVIEW,11/04/2024 23:29,74.0,b3327be6eb1968eecce8411b116d70a4,,sw4gtkiew6nf,unknown,email,WELCOME,Web,PK,,,aed,,,False
6939,PageView,2024-05-07,285.0,70f98e0a5b65109772648f23b5a01147,1315223483,tp9l9u62cmgj,newsletter,CPC,Ramadan2024,web,UAE,,,US$,,,False
6940,page_view,07/05/2024 18:48,260.0,,,b5m6w77pwa1m,unknown,cpc,WELCOME,iOS,AE,,,aed,,,False
6941,pv,2024-01-29,368.0,36a4886e21cd4ceb7d4ce14026169244,,ptnyej3u8zx9,,Paid Social,welcome,android,,,,usd,,,False
6942,pv,2024-04-08,93.0,97d6e1142adf1cd4a8db34a529ada558,,ipa69tklws90,facebook,CPC,,iOS,Pakistan,,,د.إ,,,False
6943,add_to_cart,04/07/2024 16:14,103.0,f41576fcb4c73a6d9e21fca29fe49294,,mso26jfvyhck,newsletter,cpc,brand,Web,,,,AED,,,False
6944,pv,2024/01/17 02:55,390.0,ed790fe3b9c7812d23434ba0d8524c64,,hrabg112dzaq,Facebook,email,,ANDROID,SE,,,USD,,,False
6945,PageView,06/04/2024 09:29,,a7ca299802089c2f6c048868bb06b28d,,kcpweypq6pgr,unknown,cpc,welcome,iOS,,,,USD,,,False
6946,add_to_cart,2024-04-24 02:52:46,,c76007b691658a5077e3127464e300bc,,vl2d7ybs7ww5,,organic,ramadan,web,Pakistan,,,usd,,,False
6947,begin_checkout,2024-02-04 02:31:09,,d631536092189ed2b44be9c14df607a4,8586610417,zeqb4kne0gao,Email,email,Ramadan2024,ANDROID,Pakistan,,,US$,,,False
6948,page_view,2024-02-19 16:39:52,424.0,cca60d7068fcc43d4487f73682b28cdb,,6fqkxi399exx,,CPC,spring_sale,android,,,,AED,,,False
6949,pv,2024-06-06T05:06:15Z,268.0,3f350c497d7ebb608fa4389dd60ec0fc,,plr7rjn9sxr0,Google,referral,ramadan,ios,SE,,,د.إ,,,False
6950,start_checkout,2024-01-16,189.0,749973f37bf36de060b9f4056cceb89b,,winrpc7fjiq4,Email,Email,,ios,Pakistan,,,AED,,,False
6951,BeginCheckout,2024/05/10 06:17,431.0,1afd9ee2f00afcaa3afe041c9819e39a,,dck8qx5dxv3i,facebook,email,Ramadan2024,Web,Sweden,,,USD,,,False
6952,pv,2024-02-04,327.0,,5258184606,6ukgfb86yxt8,unknown,email,spring_sale,ANDROID,Sweden,,,usd,,,False
6953,pv,2024-04-16 13:18:38,279.0,a54a76da947fb27106e659e7961f3580,1339620913,3hrt9mjgh2ty,newsletter,referral,SPRING_SALE,iOS,AE,,,AED,,,False
6954,PageView,2024/02/26 11:47 UTC,131.0,dd22e3d8aaf8d9ffb577c41e63787b31,0057257514,m736ew5tguan,facebook,(none),brand,Web,AE,,,د.إ,,,False
6955,begin_checkout,2024-05-25,16.0,,,aoaa3q1nygpz,(direct),Paid Social,welcome,Web,UAE,,,USD,,,False
6956,Refund,2024-04-25 04:19:24,311.0,da9d56e411e0def651fbe4797b49bb8e,,aw0zz3gkym04,newsletter,cpc,,web,Pakistan,ORD-73185,-64.29,aed,Paid,partial,False
6957,ORDER_COMPLETED,06/10/2024 10:33,428.0,ef9d45439900d08bbafc4389eb8cb46e,,2p02xccmcxv7,facebook,email,spring_sale,iOS,Pakistan,ORD-12792,113.51,aed,completed,,False
6958,create_account,2024-03-19T23:21:41Z,215.0,3a1818a8d6a05d98f091851525033226,,dfihluoyvfu2,facebook,Email,Ramadan2024,web,AE,,,aed,,,False
6959,PAGEVIEW,29/04/2024 16:50,145.0,,6893037861,47noihtvwuv2,,Email,ramadan,iOS,UAE,,,usd,,,False
6960,addtocart,2024/03/20 09:27,400.0,8393fabe5bc45744074fca908cceddbc,9597754579,xi35aqmxq5o2,TikTok,CPC,,ios,UAE,,,د.إ,,,False
6961,addtocart,01/25/2024 18:47,402.0,,0216150561,lbxplo98v493,Facebook,organic,welcome,Web,uae,,,US$,,,False
6962,page_view,2024-02-01 11:29:57,99.0,a18e313f4657ec2c40512949d9d5a48e,,t2fowj7py3ni,google,referral,SPRING_SALE,web,PK,,,د.إ,,,False
6963,PageView,2024-03-02 15:26:46,,298a28a60fd4bfd4e0080176439f594d,8306210196,1rspldk1tbmc,Email,,BRAND,ios,PK,,,,,,False
6964,signup,05/27/2024 23:16,,0a927bcc37319cc47ee26e7254129096,3772520047,c143py0l2j4h,facebook,(none),brand,ios,UAE,,,aed,,,False
6965,SignUp,2024/02/15 23:33,394.0,d7a9a68dcb31320c9ad50eac590d2eec,9117454577,pb0wh2t6sdod,facebook,CPC,BRAND,ios,,,,AED,,,False
6966,PageView,02/22/2024 17:59,51.0,393c87f04658b91ed1e9194f09405fd6,7399541198,,Email,organic,ramadan,Web,uae,,,aed,,,False
6967,pageview,2024-04-07T10:27:55Z,352.0,1d0d607ed7cf6f62d3dfbaa5cbc79d2e,,dfihluoyvfu2,Email,cpc,spring_sale,iOS,PK,,,,,,False
6968,SignUp,06/03/2024 18:46,17.0,bf35af57a09bc66e7895ff7951df8edc,9810793998,1das9o5o6p3v,unknown,Email,ramadan,ANDROID,UAE,,,usd,,,False
6969,add_to_cart,20/05/2024 05:42,332.0,5bc285cf2b3008e5cd57647eae1c10cf,5782488743,,Facebook,referral,ramadan,ios,,,,AED,,,False
6970,ORDER_COMPLETED,06/04/2024 17:43,,,,0spejmai68i1,(direct),referral,,web,SE,ORD-66069,207.57,aed,COMPLETE,-,False
6971,PAGEVIEW,2024/04/04 10:23 +0000,435.0,82cb987bc58056827741adb677e2f8d5,6086610616,ri6c6bzpf3d2,TikTok,(none),,android,PK,,,US$,,,False
6972,page_view,2024-06-17T12:13:01Z,197.0,e37a0ac01abb84f11be8cf18935320f4,2619298814,fov8oedgntty,newsletter,paid_social,SPRING_SALE,ios,UAE,,,د.إ,,,False
6973,pv,2024-03-12T01:08:51Z,163.0,,,d16jq38mq4dd,fb,Paid Social,BRAND,ANDROID,,,,usd,,,False
6974,create_account,2024-04-27T04:31:06Z,273.0,,,eq7dvsjrcyg8,Facebook,paid_social,,Web,,,,د.إ,,,False
6975,checkout_start,2024/01/29 09:18,,a22a1fc37e2976f2a8aaad8822fc4315,,pd4zv42go5ta,(direct),CPC,spring_sale,android,uae,,,USD,,,False
6976,PageView,2024/05/30 04:35 +0000,178.0,03c9c9fe5c3271d0b6c50203632418b9,8980292158,238gv6bh2ef1,newsletter,email,brand,Web,Pakistan,,,د.إ,,,False
6977,pv,2024-05-13,,,2645693183,pt7oxm3aoz2l,Google,organic,,Web,uae,,,US$,,,False
6978,pv,2024-05-25 13:28:15 GMT,384.0,721dea1d34f59f38b2d2e0b05fc7c1dd,,lbxplo98v493,Facebook,(none),SPRING_SALE,Web,SE,,,US$,,,False
6979,PageView,2024-05-22,251.0,271d42d3dfc85f3f95a1059ccc951037,3169201284,la55fborzh1v,Google,Email,WELCOME,web,uae,,,US$,,,False
6980,pv,2024-02-09,268.0,3f350c497d7ebb608fa4389dd60ec0fc,,4do3krxifs9r,newsletter,cpc,Ramadan2024,Web,uae,,,AED,,,False
6981,page_view,2024/04/14 15:42,140.0,4ab84e8c44e9a7da2cfaea647b711a23,,85sgdnlq7fv2,TikTok,referral,SPRING_SALE,Web,Pakistan,,,,,,False
6982,add-to-cart,2024-01-08T23:19:57Z,,e1165e6137ea4ee1875e97adbe42c438,,680nk7vi8naj,(direct),email,ramadan,Web,Pakistan,,,AED,,,False
6983,PageView,05/09/2024 09:51,,6ee89bebf631dc62ae4255b73a93d9a1,,6oaz4y89co5d,email,Paid Social,BRAND,iOS,Pakistan,,,د.إ,,,False
6984,register,18/01/2024 12:26,249.0,7bf846cb127d361399953bff63d8bf3d,,j3brohuiz6ez,,email,Ramadan2024,ANDROID,Sweden,,,AED,,,False
6985,AddToCart,03/25/2024 22:51,289.0,07e6687bb819cd14db3305c5a79e0b67,,01o64d82eytn,tiktok,CPC,WELCOME,Web,AE,,,,,,False
